,id,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
0,2818,3159,Oostelijk Havengebied - Indische Buurt,52.365754513876176,4.941419235184398,Private room,59,3,248,2.1,1,44
1,3209,3806,Westerpark,52.39022505041117,4.873924094742859,Entire home/apt,160,4,42,1.03,1,47
2,20168,59484,Centrum-Oost,52.36508702680917,4.8935410078410095,Entire home/apt,80,1,233,2.18,2,198
3,25428,56142,Centrum-West,52.37311440038617,4.883668196205626,Entire home/apt,125,14,1,0.09,2,141
4,27886,97647,Centrum-West,52.38672731612469,4.892078070089338,Private room,150,2,171,2.03,1,199
5,28658,123414,Bos en Lommer,52.37534217754822,4.857289350245441,Private room,65,3,434,4.16,2,295
6,28871,124245,Centrum-West,52.36718680818601,4.890917797129656,Private room,75,2,215,2.13,3,137
7,29051,124245,Centrum-West,52.36772541044574,4.891511737154662,Private room,55,2,383,4.07,3,188
8,31080,133488,Zuid,52.351320541867395,4.84838289937379,Entire home/apt,219,3,32,0.36,1,336
9,41125,178515,Centrum-West,52.3789147700269,4.8832050564993645,Entire home/apt,180,3,76,0.78,1,11
10,42970,187580,Centrum-West,52.36781447589647,4.890012023439633,Private room,159,3,426,4.24,2,89
11,43980,65041,Zuid,52.3574562838326,4.861242085387215,Entire home/apt,100,28,61,0.62,2,10
12,44129,187728,Centrum-West,52.38071122983192,4.886104318098604,Entire home/apt,250,2,176,1.74,4,16
13,44391,194779,Centrum-Oost,52.37016998640934,4.914377826765493,Entire home/apt,200,3,31,0.31,1,0
14,45246,200188,Westerpark,52.37767639657083,4.876178648987073,Entire home/apt,155,3,79,0.79,1,253
15,46386,207342,De Pijp - Rivierenbuurt,52.35247025928299,4.908254440320654,Entire home/apt,150,3,3,0.03,1,0
16,47061,211696,De Baarsjes - Oud-West,52.36798609885809,4.874469331907506,Entire home/apt,140,2,167,1.67,1,0
17,48076,219080,Centrum-West,52.3804200178011,4.894534735097551,Entire home/apt,350,5,159,1.82,2,276
18,49790,227530,De Baarsjes - Oud-West,52.362663786120464,4.861031740012395,Entire home/apt,225,3,98,1.06,1,296
19,50515,231864,Bos en Lommer,52.37727239832183,4.839252562940868,Entire home/apt,120,3,12,0.21,1,79
20,50518,231806,Westerpark,52.382006131614766,4.878649621335048,Entire home/apt,125,1,91,1.22,1,0
21,50523,231946,Centrum-West,52.368407897663175,4.884133704990546,Private room,115,2,213,2.21,1,206
22,50570,232321,Bos en Lommer,52.377737441667115,4.848911991360075,Entire home/apt,90,4,152,1.62,2,19
23,52490,185836,Oostelijk Havengebied - Indische Buurt,52.370045892661075,4.9386912362462985,Private room,72,3,81,0.82,1,11
24,53067,246493,De Pijp - Rivierenbuurt,52.35339266870349,4.900637642957302,Private room,87,1,333,3.4,5,2
25,53671,247822,Westerpark,52.38905337111383,4.885588535129938,Private room,75,3,261,2.8,1,289
26,53692,246493,De Pijp - Rivierenbuurt,52.35348315568917,4.900490171525591,Private room,60,3,219,2.4,5,47
27,55256,260785,Centrum-Oost,52.37125688886693,4.903513145133119,Private room,86,1,120,1.26,1,129
28,55703,263214,Bos en Lommer,52.375608160344214,4.858187467526309,Entire home/apt,250,3,3,0.07,1,0
29,55709,263233,Centrum-Oost,52.35895649627122,4.897259341005234,Entire home/apt,159,5,53,0.54,1,32
30,55807,263844,De Baarsjes - Oud-West,52.36965708064435,4.86202542655024,Private room,60,2,150,1.53,1,122
31,55868,264178,Zuid,52.35613297581244,4.885149546738222,Entire home/apt,149,4,88,0.91,1,107
32,56879,270282,Centrum-West,52.38453334724865,4.892545431659382,Entire home/apt,112,28,1,0.01,1,277
33,57408,273329,Oostelijk Havengebied - Indische Buurt,52.361929788889256,4.936400957199159,Entire home/apt,100,4,420,4.29,2,5
34,57978,276959,De Baarsjes - Oud-West,52.36448156797004,4.877220554469521,Entire home/apt,125,3,145,1.48,1,315
35,58211,278253,Centrum-West,52.36916479165701,4.88444534479915,Private room,225,3,82,1.05,2,212
36,62015,301340,Oud-Oost,52.36445272153109,4.931235930520656,Entire home/apt,109,2,21,0.22,1,30
37,62801,306117,Bos en Lommer,52.38458682993324,4.854626513131404,Entire home/apt,750,30,0,,1,364
38,64736,306192,De Baarsjes - Oud-West,52.363481306084545,4.8678339776210455,Entire home/apt,145,4,92,1.43,1,0
39,64769,312863,Centrum-Oost,52.36225384125853,4.901999344356419,Entire home/apt,450,4,26,0.28,1,72
40,65230,213960,Centrum-West,52.368713041376715,4.892843389610457,Entire home/apt,179,3,83,0.91,1,358
41,67841,335166,De Pijp - Rivierenbuurt,52.35472482794198,4.893237543427079,Entire home/apt,100,3,9,0.14,2,29
42,68290,336950,Centrum-West,52.36887077967528,4.895233891315304,Private room,109,1,574,6.1,3,158
43,68873,336950,Centrum-West,52.36950063833623,4.895559709996519,Private room,109,1,527,5.56,3,163
44,69042,344312,Centrum-West,52.3735271992129,4.876905973776999,Private room,116,3,131,1.41,2,7
45,73208,381900,Zuid,52.3593509829142,4.876721555693787,Entire home/apt,220,5,58,0.62,1,3
46,73917,387205,Centrum-West,52.37894280400969,4.8906019961928315,Entire home/apt,175,3,82,1.22,1,320
47,74367,391075,Centrum-West,52.37479553602838,4.880446471317074,Entire home/apt,260,7,10,0.11,1,304
48,75382,399879,Oud-Oost,52.364824885646925,4.927615548923432,Private room,105,3,178,1.93,3,84
49,75444,399879,Oud-Oost,52.365509785021295,4.92848070367906,Private room,70,3,246,2.69,3,47
50,76668,409579,Westerpark,52.38897577588911,4.890432078271875,Private room,135,2,39,1.31,1,237
51,80634,436145,Centrum-West,52.379756485493104,4.893977373685979,Private room,180,2,115,1.92,5,28
52,80635,436145,Centrum-West,52.37875854166036,4.892635936570945,Private room,115,2,158,1.68,5,29
53,82482,186729,Centrum-West,52.37025973342051,4.8800301947340445,Entire home/apt,95,1,695,7.64,1,191
54,82748,450453,Centrum-West,52.37307393018357,4.893431575249236,Entire home/apt,249,3,116,1.24,2,280
55,83498,124245,Centrum-West,52.36722763483103,4.8912353178468555,Private room,45,2,403,6.96,3,161
56,84057,459028,De Baarsjes - Oud-West,52.36487799770621,4.851095907658351,Private room,100,3,68,0.75,5,344
57,91535,494281,De Pijp - Rivierenbuurt,52.357253879494685,4.8958791452777914,Entire home/apt,189,3,29,0.32,1,0
58,96048,510526,Centrum-Oost,52.3727002322338,4.907761448144871,Private room,75,1,120,2.57,1,340
59,97221,195859,Slotervaart,52.34910345830748,4.836112244063564,Private room,40,2,141,1.56,2,340
60,97476,485930,Zuid,52.35637466896349,4.865793029491886,Entire home/apt,115,3,46,0.5,1,3
61,107195,249794,Centrum-Oost,52.37007447331487,4.919603853810987,Entire home/apt,150,3,29,0.33,1,0
62,107972,558976,De Baarsjes - Oud-West,52.36397157038665,4.876509426612257,Entire home/apt,100,3,74,0.8,1,4
63,108890,563208,De Baarsjes - Oud-West,52.360829254313956,4.856667424731347,Entire home/apt,100,5,3,0.15,1,0
64,115795,468497,De Pijp - Rivierenbuurt,52.35243725600265,4.8959480405072835,Private room,165,90,106,1.26,1,348
65,118097,538659,Centrum-West,52.365705366407134,4.884636190342679,Private room,94,4,309,3.8,2,62
66,118117,596513,De Baarsjes - Oud-West,52.36888343604765,4.8695483308640055,Private room,87,3,490,5.42,1,230
67,120872,607597,Bos en Lommer,52.381931715349765,4.855407320845144,Entire home/apt,99,2,138,1.55,2,64
68,125425,623749,Oud-Oost,52.36097457391602,4.9276114601574,Entire home/apt,100,3,38,0.43,1,0
69,130390,642044,De Pijp - Rivierenbuurt,52.35516967099702,4.8896934048978045,Private room,80,2,29,0.33,1,0
70,137026,670266,De Pijp - Rivierenbuurt,52.35360906374398,4.90562103218313,Private room,259,3,87,1.03,1,123
71,141708,689016,Oostelijk Havengebied - Indische Buurt,52.36460689704278,4.938920082534415,Entire home/apt,98,3,82,0.9,1,18
72,147270,711896,Gaasperdam - Driemond,52.30617481870509,4.978865897717476,Private room,35,90,23,0.64,3,125
73,148132,715549,De Baarsjes - Oud-West,52.36859520946438,4.8648703187646385,Private room,52,2,3,1.91,1,0
74,150634,725727,De Baarsjes - Oud-West,52.36673740948231,4.867455513006409,Entire home/apt,100,2,52,1.62,1,89
75,152280,732783,Bos en Lommer,52.37961371756431,4.854432292549279,Private room,89,1,580,6.41,1,3
76,156815,753530,Oud-Noord,52.3889228110243,4.940242639590474,Entire home/apt,695,2,26,0.31,1,108
77,162467,776296,De Baarsjes - Oud-West,52.36367589364938,4.855056296869676,Entire home/apt,145,3,46,0.64,1,309
78,165833,790547,De Baarsjes - Oud-West,52.3733601256194,4.857537320392232,Entire home/apt,74,2,37,0.72,1,0
79,168769,436145,Centrum-West,52.37915713158127,4.894086123937185,Private room,120,2,204,2.33,5,85
80,169356,806976,Centrum-West,52.381717144651354,4.883104127485947,Entire home/apt,220,7,18,0.2,1,68
81,170223,811403,Centrum-West,52.36991235190708,4.882654520401398,Entire home/apt,145,3,47,0.55,1,57
82,171054,815989,De Baarsjes - Oud-West,52.369163865035894,4.86643475054097,Entire home/apt,120,6,102,1.13,1,0
83,171631,818479,De Baarsjes - Oud-West,52.36338791622051,4.854023483245943,Entire home/apt,89,3,45,0.5,1,338
84,175989,58458,De Baarsjes - Oud-West,52.359635047312665,4.86712810037115,Entire home/apt,100,3,99,1.13,1,0
85,179528,856540,De Pijp - Rivierenbuurt,52.34231257943105,4.894194976598042,Entire home/apt,230,29,27,0.31,2,224
86,184282,883996,Centrum-Oost,52.3632132423945,4.889051424334264,Entire home/apt,230,3,158,1.84,1,338
87,188347,907405,De Baarsjes - Oud-West,52.3682390801243,4.853210748039302,Private room,50,1,318,3.58,2,19
88,189754,915591,Centrum-West,52.37433431603307,4.89246876049259,Private room,160,2,130,1.48,1,268
89,190585,920732,Westerpark,52.384872118192305,4.872481357594563,Entire home/apt,110,4,88,0.99,1,51
90,190943,922787,Zuid,52.352213808609335,4.846612397531583,Entire home/apt,150,4,9,0.12,1,5
91,193038,935742,Centrum-Oost,52.36087117968658,4.895590649743387,Private room,95,3,497,5.64,1,187
92,198307,967796,Centrum-West,52.38393030999055,4.89237125764235,Entire home/apt,100,13,37,0.42,1,0
93,199844,976652,Westerpark,52.38351266036433,4.875730763066735,Entire home/apt,99,5,42,0.48,1,0
94,200461,539840,De Baarsjes - Oud-West,52.35930674965399,4.861108430236531,Entire home/apt,79,3,33,0.37,1,28
95,201322,542540,Centrum-West,52.37184057754969,4.881707856110731,Entire home/apt,80,1,64,0.74,1,165
96,203658,999036,Zuid,52.347439162272735,4.868860660076601,Entire home/apt,284,3,25,0.3,1,0
97,204014,1001281,De Baarsjes - Oud-West,52.37086528996354,4.8659566161588055,Entire home/apt,99,4,15,0.17,1,0
98,205759,1011967,De Baarsjes - Oud-West,52.368891874036485,4.864288391158311,Entire home/apt,99,1,2,0.05,1,0
99,212050,887591,De Baarsjes - Oud-West,52.36894703660459,4.864515338244789,Entire home/apt,180,3,13,0.15,1,334
100,213721,599238,Zuid,52.35165078027672,4.846533443446924,Private room,129,3,39,0.45,1,365
101,214531,1107389,Centrum-West,52.37068836237494,4.895157177391901,Private room,114,3,150,1.74,1,163
102,217692,1124563,De Pijp - Rivierenbuurt,52.33761522397163,4.893596487180915,Entire home/apt,150,3,14,0.27,1,352
103,219276,1135329,Centrum-West,52.3689052504095,4.889704568580539,Entire home/apt,265,2,1,0.01,2,330
104,221943,1151745,De Baarsjes - Oud-West,52.36563714208944,4.876398386996833,Entire home/apt,170,3,187,2.15,1,237
105,222516,1155595,De Baarsjes - Oud-West,52.3610982308987,4.858935153103976,Entire home/apt,100,3,104,1.2,1,8
106,226121,1178877,De Baarsjes - Oud-West,52.359573011185105,4.86589459094221,Private room,165,4,82,0.94,1,35
107,230710,1205924,Centrum-West,52.375914346668075,4.878066562935041,Entire home/apt,125,14,16,0.2,1,0
108,236180,1238074,Centrum-West,52.36573647010967,4.8802090220914405,Entire home/apt,175,3,2,0.04,1,0
109,236632,77484,De Pijp - Rivierenbuurt,52.35613973312535,4.888475752086381,Entire home/apt,100,7,107,1.26,6,114
110,237017,1158389,De Baarsjes - Oud-West,52.3714933602559,4.862764028623305,Entire home/apt,80,3,17,0.23,1,0
111,239647,1232843,De Baarsjes - Oud-West,52.364516655500545,4.875872996810312,Private room,86,2,540,6.21,2,6
112,245927,1005087,Centrum-West,52.36791223428661,4.888085819078586,Entire home/apt,400,2,56,0.7,2,10
113,247805,1298735,De Baarsjes - Oud-West,52.36588424052564,4.872613822339189,Private room,119,2,289,3.36,1,250
114,250702,1314459,De Pijp - Rivierenbuurt,52.346035277702406,4.897093661068418,Entire home/apt,120,3,37,0.44,1,0
115,250751,1314658,Oostelijk Havengebied - Indische Buurt,52.36609902269462,4.932987129096548,Entire home/apt,70,2,97,1.13,1,0
116,251444,1318753,Centrum-West,52.372314312023846,4.898560451903537,Entire home/apt,449,1,13,0.16,1,169
117,252725,1326878,De Baarsjes - Oud-West,52.36718586381298,4.867373589491419,Entire home/apt,175,2,47,0.59,1,1
118,253650,187580,Centrum-West,52.367751656756,4.889815058128981,Private room,149,3,358,4.25,2,187
119,253792,106225,Centrum-West,52.37408073348525,4.897792585847226,Entire home/apt,193,1,77,0.91,1,0
120,254104,1334704,Centrum-Oost,52.36513246667161,4.908371799288464,Private room,145,2,65,1.5,1,306
121,254800,1337537,Centrum-West,52.371308697430095,4.882063422033224,Entire home/apt,250,2,42,0.62,1,32
122,255177,1340887,De Pijp - Rivierenbuurt,52.35698087792092,4.890688061048634,Private room,115,3,88,3.23,1,99
123,255202,1340998,Centrum-West,52.37682704033448,4.889139866845394,Private room,188,3,2,0.02,2,362
124,255809,1344947,De Pijp - Rivierenbuurt,52.34425830623576,4.887220320280407,Private room,150,2,60,0.75,1,102
125,256340,1348274,Centrum-Oost,52.36835101492164,4.924069390070279,Entire home/apt,100,4,4,0.06,2,0
126,256670,1350388,De Baarsjes - Oud-West,52.35941331459236,4.85995300757864,Entire home/apt,168,7,6,0.09,1,14
127,258273,1358307,De Pijp - Rivierenbuurt,52.35420047523089,4.8915960167125405,Entire home/apt,8000,30,8,0.1,1,364
128,260187,1365416,Oud-Oost,52.3580919064273,4.935606229701712,Entire home/apt,99,4,26,0.32,1,0
129,261902,226808,Oud-Oost,52.35605072558158,4.919385692227501,Entire home/apt,225,3,38,0.47,1,0
130,262209,1375554,Oostelijk Havengebied - Indische Buurt,52.3616422185585,4.938273700070705,Entire home/apt,73,2,14,0.16,1,0
131,262394,1376607,Zuid,52.35519127920091,4.851167699222689,Private room,96,4,103,1.27,1,62
132,262562,1294098,Centrum-West,52.37416858770748,4.8865013132855335,Entire home/apt,190,30,4,0.06,2,90
133,264628,1388357,Noord-Oost,52.383335931440406,5.0037078895760665,Entire home/apt,100,2,1,0.03,1,351
134,265349,1391689,De Baarsjes - Oud-West,52.360478436352,4.8634504578406945,Entire home/apt,85,3,20,0.23,1,16
135,266087,1317420,Centrum-Oost,52.361643337443546,4.902582218496272,Entire home/apt,125,2,4,0.05,1,293
136,271599,1421327,Zuid,52.352710740060054,4.857715661493579,Private room,900,2,173,2.05,2,0
137,271787,1422303,Centrum-West,52.370487549229615,4.879669027912172,Private room,110,3,9,0.11,1,182
138,272597,1426693,Zuid,52.3463259409881,4.856285933979298,Entire home/apt,120,4,6,0.15,1,0
139,274688,1435990,Bos en Lommer,52.378429803881374,4.854837092707593,Entire home/apt,125,3,37,0.44,1,30
140,276275,1443641,De Pijp - Rivierenbuurt,52.339212736160064,4.8937594617644065,Entire home/apt,169,4,22,0.29,1,364
141,277011,1446698,De Baarsjes - Oud-West,52.358295084395394,4.859091947726598,Entire home/apt,125,4,20,0.25,1,0
142,278823,615517,De Baarsjes - Oud-West,52.36599949646363,4.863530499078753,Private room,74,3,141,1.67,2,80
143,282269,1471195,Zuid,52.35017418763845,4.852550385021249,Entire home/apt,115,10,3,0.05,1,0
144,283170,1451657,Zuid,52.35353190803815,4.87513957048843,Entire home/apt,650,2,97,1.2,1,360
145,283621,1477248,Centrum-West,52.38057059973005,4.885651833945759,Entire home/apt,105,7,30,0.36,9,319
146,284319,1480817,Centrum-Oost,52.360092579387,4.894611813107176,Private room,115,2,16,0.19,2,331
147,286500,1491565,Centrum-West,52.37496960705205,4.898844426998336,Private room,150,3,245,2.94,2,274
148,289071,1501819,Centrum-West,52.38037332265366,4.880206599315086,Private room,90,3,177,2.11,1,44
149,290701,1491565,Centrum-West,52.37614418117013,4.89893668521752,Private room,150,3,283,3.42,2,287
150,291637,1247363,Watergraafsmeer,52.35250591463525,4.9433842147967235,Private room,95,2,8,0.1,2,0
151,291752,1511330,Oud-Oost,52.35278647339952,4.912563881379626,Private room,89,2,187,2.22,1,337
152,293337,1493495,Oud-Noord,52.381705180975445,4.91440092191971,Private room,105,4,23,0.28,1,338
153,293514,1518360,Oud-Noord,52.38744099692565,4.909601962312536,Entire home/apt,74,1,5,0.11,1,0
154,294226,1421327,Zuid,52.35588860967542,4.857073082184386,Private room,900,2,166,2.07,2,0
155,294468,1509881,Centrum-Oost,52.362943800075655,4.909439787170198,Entire home/apt,175,3,14,0.35,1,0
156,296452,615517,De Baarsjes - Oud-West,52.36627391376461,4.864991946686574,Entire home/apt,164,3,4,0.06,2,85
157,297220,1532319,De Pijp - Rivierenbuurt,52.35755028092293,4.9014419879065905,Entire home/apt,117,6,83,0.98,1,0
158,300067,1545992,Oud-Oost,52.35668265041881,4.916947232348021,Private room,45,4,9,0.11,1,74
159,301220,1550321,Centrum-West,52.37154368698248,4.875964528610951,Entire home/apt,125,3,83,0.99,1,0
160,302426,1557454,Centrum-West,52.37997195021686,4.887070399875172,Entire home/apt,126,5,14,0.17,1,0
161,304189,1565512,Centrum-West,52.370938776639,4.876535074104979,Entire home/apt,155,5,79,0.95,1,106
162,305200,1135329,Centrum-West,52.36956940575848,4.8883043363701555,Entire home/apt,550,2,3,0.1,2,103
163,305809,1573009,Westerpark,52.38448469190105,4.871161920402937,Entire home/apt,295,1,121,1.49,1,360
164,306852,1141485,Centrum-Oost,52.35955184862691,4.897903333119471,Entire home/apt,195,3,11,0.15,2,0
165,307470,1582009,Centrum-Oost,52.37311831765251,4.9065281458072185,Entire home/apt,130,21,6,0.08,1,67
166,307497,1582128,Westerpark,52.3933676008294,4.883008781989972,Entire home/apt,464,2,87,1.15,2,124
167,308028,1141485,Centrum-Oost,52.35853173707145,4.897510929347351,Private room,90,3,25,0.44,2,71
168,309436,1570754,Oud-Noord,52.3999228375966,4.920000147987164,Private room,135,2,61,0.88,1,354
169,310722,1598424,De Baarsjes - Oud-West,52.35901103004662,4.864397797689104,Entire home/apt,169,2,28,0.4,1,0
170,311124,1600010,Centrum-West,52.371433377948456,4.876667139735056,Entire home/apt,200,3,72,0.9,1,362
171,311584,1023895,De Baarsjes - Oud-West,52.36683953762935,4.8767584018742,Entire home/apt,100,3,53,0.64,1,0
172,311694,1480817,Centrum-Oost,52.36176207189459,4.893214501045171,Private room,115,2,9,0.2,2,333
173,313778,1612893,Oostelijk Havengebied - Indische Buurt,52.36439279170667,4.939439259273157,Entire home/apt,124,1,48,0.65,1,30
174,314082,1613692,De Baarsjes - Oud-West,52.36314066044941,4.862843774007732,Entire home/apt,111,1,34,0.42,1,9
175,314235,1613017,De Pijp - Rivierenbuurt,52.35718094757721,4.896541019086117,Entire home/apt,200,4,9,0.11,1,0
176,315820,1743575,Oud-Oost,52.355622055779385,4.915361669484475,Entire home/apt,107,4,46,0.57,1,166
177,319985,1640702,De Pijp - Rivierenbuurt,52.35728609667446,4.901626908382144,Entire home/apt,169,2,215,2.68,2,139
178,320689,1642815,Zuid,52.34918997610091,4.858891147328281,Entire home/apt,88,1,32,0.4,1,0
179,325165,1636818,Centrum-Oost,52.37073252478772,4.928607658807339,Entire home/apt,80,3,24,0.35,1,0
180,329577,1682737,Zuid,52.351570069403955,4.849302410206958,Entire home/apt,190,2,36,0.44,1,21
181,331946,1687595,De Baarsjes - Oud-West,52.361815449718776,4.856987624920196,Entire home/apt,275,2,23,0.37,1,0
182,335197,1706915,Centrum-West,52.3704158509066,4.889335098555673,Entire home/apt,175,3,102,1.26,1,1
183,340994,1730202,Centrum-Oost,52.36884439013096,4.906479868020015,Entire home/apt,140,4,34,0.42,1,65
184,342540,1738291,Watergraafsmeer,52.3566559259347,4.933655150598123,Private room,72,2,226,2.78,1,334
185,343094,1740785,Oud-Oost,52.35549014520654,4.908523996875966,Private room,96,3,298,3.71,2,240
186,345397,1751751,De Pijp - Rivierenbuurt,52.35711088030786,4.903913951254411,Entire home/apt,169,2,38,0.47,1,0
187,347272,317696,Centrum-West,52.3762616668596,4.8781816402362175,Entire home/apt,129,4,50,0.62,1,5
188,349208,1029506,Oud-Oost,52.351351900423715,4.917794286442699,Private room,75,2,81,1.05,1,314
189,350271,1775032,IJburg - Zeeburgereiland,52.36075570338881,4.988761589662034,Entire home/apt,395,7,3,0.07,1,358
190,356220,1801815,Centrum-Oost,52.359892039549834,4.893966153096777,Private room,120,2,160,1.96,1,3
191,356424,1803801,Westerpark,52.378550012792985,4.87036896319253,Entire home/apt,100,5,16,0.2,1,0
192,357980,1811745,De Baarsjes - Oud-West,52.36545161575742,4.875296384968482,Entire home/apt,245,2,70,0.86,1,6
193,359298,1817922,Centrum-Oost,52.36287380203569,4.910151984913147,Entire home/apt,150,4,108,1.33,1,123
194,359408,1818342,Centrum-West,52.3663006202557,4.880362689046959,Entire home/apt,99,3,66,0.84,1,1
195,361342,1826139,Centrum-West,52.38029175778536,4.893370169574942,Entire home/apt,299,4,94,1.17,7,13
196,362458,1831568,Centrum-Oost,52.37021068428302,4.930074872762538,Entire home/apt,80,4,47,0.65,1,14
197,364728,1155851,Centrum-Oost,52.37101587904856,4.930616986250456,Entire home/apt,129,2,148,1.83,2,316
198,366438,1849988,Centrum-Oost,52.36850150619426,4.896692850156721,Private room,170,2,394,4.86,1,160
199,367107,1853421,Centrum-Oost,52.3624823953414,4.902040840800507,Entire home/apt,170,3,6,0.15,1,8
200,367491,1855417,De Baarsjes - Oud-West,52.36594092995622,4.878068144957082,Entire home/apt,165,2,58,0.71,1,13
201,370695,1294098,Centrum-West,52.37000692228538,4.887873600693204,Entire home/apt,190,7,104,1.3,2,63
202,370870,1868839,Centrum-Oost,52.36430151718033,4.905423277688137,Entire home/apt,100,5,40,0.49,1,14
203,378523,1901477,Centrum-Oost,52.372130969991694,4.9037882171024245,Entire home/apt,280,3,88,1.16,1,152
204,379143,1887873,De Pijp - Rivierenbuurt,52.35397725203687,4.904327780949765,Private room,85,3,82,4.06,1,74
205,379885,1907015,Oud-Oost,52.35466251384658,4.907630215719822,Entire home/apt,199,3,41,0.51,2,314
206,384909,1927004,Centrum-West,52.373928142075776,4.877930682506857,Entire home/apt,199,2,104,1.28,1,0
207,386479,1934192,Centrum-West,52.371979491307535,4.875612251968058,Private room,100,2,113,1.43,2,17
208,387644,1939619,Westerpark,52.37926631635374,4.877495439022881,Entire home/apt,300,4,51,0.65,1,0
209,390894,1954555,Centrum-West,52.37170239002863,4.8772884951302435,Entire home/apt,225,1,34,0.43,1,355
210,392003,1934192,Centrum-West,52.37187604299336,4.876419661464854,Private room,55,2,165,2.09,2,12
211,396125,1979865,Centrum-West,52.37914263423001,4.884930466253877,Private room,70,3,503,6.24,1,23
212,400325,1998272,Centrum-Oost,52.361233419864966,4.894886639744007,Entire home/apt,140,2,53,0.65,1,0
213,402353,2008330,Watergraafsmeer,52.3541445044911,4.934275462292311,Entire home/apt,130,2,121,1.55,1,202
214,406794,325306,Oud-Oost,52.36130708101714,4.925787213006578,Entire home/apt,150,2,8,0.24,1,0
215,408794,2035506,De Baarsjes - Oud-West,52.359709756787495,4.861774202515398,Entire home/apt,129,3,23,0.31,1,5
216,409893,2040542,Centrum-Oost,52.363865735041855,4.8953790996935895,Entire home/apt,160,6,96,1.2,3,240
217,410998,2046301,De Baarsjes - Oud-West,52.371306394148746,4.87287175014137,Entire home/apt,120,2,6,0.12,1,0
218,414865,2063261,Zuid,52.35098813463605,4.846646282429849,Entire home/apt,115,4,7,0.17,1,55
219,414917,2063612,Centrum-Oost,52.36299894155552,4.899171691731012,Entire home/apt,299,180,78,0.98,1,358
220,415619,1336633,Oostelijk Havengebied - Indische Buurt,52.36958171436864,4.935160978566824,Entire home/apt,145,2,57,0.72,1,247
221,418098,2078292,De Baarsjes - Oud-West,52.36872131205867,4.860219830421077,Entire home/apt,185,3,19,0.24,1,0
222,418901,1005087,Centrum-West,52.37937483615373,4.893615757464224,Entire home/apt,260,7,39,0.5,2,272
223,422044,1826139,Centrum-West,52.379989088868605,4.893881514844094,Entire home/apt,275,7,128,1.61,7,260
224,424248,2108995,Geuzenveld - Slotermeer,52.37198145063731,4.83354187468096,Entire home/apt,105,2,30,0.37,1,155
225,425575,2040542,Centrum-Oost,52.36216056517296,4.895037828314399,Entire home/apt,140,6,92,1.15,3,324
226,431206,2143683,Zuid,52.35453344848232,4.875221255829239,Entire home/apt,250,2,21,0.27,1,0
227,431635,1939922,Bos en Lommer,52.378527087568585,4.855730952745263,Entire home/apt,65,3,13,0.17,1,0
228,432233,2144360,Centrum-Oost,52.3617700401836,4.887437204979946,Entire home/apt,300,3,23,0.29,1,363
229,432610,1725242,De Pijp - Rivierenbuurt,52.347756916726695,4.906168957676606,Entire home/apt,99,1,0,,3,98
230,432750,1725242,De Pijp - Rivierenbuurt,52.34786818603733,4.90790904389846,Entire home/apt,28,10,1,0.22,3,0
231,434097,2157711,Centrum-Oost,52.36408774295845,4.922077786001281,Private room,82,2,175,2.52,1,29
232,437757,2174719,De Pijp - Rivierenbuurt,52.352980432988225,4.905120446163186,Entire home/apt,109,4,113,1.41,1,35
233,438089,2064560,De Baarsjes - Oud-West,52.36149890877554,4.867808450956324,Private room,99,2,133,1.76,2,136
234,439097,2181530,De Baarsjes - Oud-West,52.369937569869336,4.867074086243471,Entire home/apt,125,4,48,0.71,2,0
235,440992,2191136,Zuid,52.34278599412925,4.849848651254993,Entire home/apt,150,3,92,1.16,1,42
236,441424,2193861,Oostelijk Havengebied - Indische Buurt,52.37378685384638,4.944882122498466,Entire home/apt,150,3,27,0.35,1,41
237,442105,2196820,De Baarsjes - Oud-West,52.3720225110862,4.870931150477716,Entire home/apt,250,2,102,1.3,1,225
238,443698,2204326,Centrum-Oost,52.36035470192227,4.899665438779061,Private room,135,1,46,0.59,2,193
239,444935,2059471,Centrum-Oost,52.36445668130747,4.8887065976776425,Entire home/apt,149,4,9,0.34,1,0
240,446592,1543378,De Pijp - Rivierenbuurt,52.358520093449314,4.903558256143319,Private room,100,2,184,2.31,1,350
241,446999,2064560,De Baarsjes - Oud-West,52.3610481601088,4.866996723810226,Private room,89,2,245,3.27,2,142
242,447151,2220492,Zuid,52.35352787135859,4.8470901311746735,Entire home/apt,85,4,70,0.87,1,4
243,450767,2238440,Centrum-Oost,52.37007373806571,4.901695876112567,Entire home/apt,255,3,59,0.78,3,117
244,451408,1739359,De Pijp - Rivierenbuurt,52.35075584447541,4.8901559374694035,Entire home/apt,240,4,44,0.55,1,4
245,451719,2243649,Centrum-West,52.37115531495741,4.878959760656713,Entire home/apt,175,3,60,0.76,2,320
246,454056,2255820,Oostelijk Havengebied - Indische Buurt,52.37175820609724,4.950291753295826,Entire home/apt,125,4,28,0.36,1,0
247,455881,81046,Oud-Oost,52.35698256769387,4.920605929326941,Entire home/apt,175,3,18,0.23,1,82
248,460469,1997447,Oud-Oost,52.3604800497331,4.926849572550374,Entire home/apt,110,3,46,0.58,1,0
249,462341,2297302,Centrum-West,52.373932570783175,4.893548611587601,Entire home/apt,170,3,26,0.59,1,2
